order_id,date,month,iso_week,shift,machine_id,product_id,planned_qty,total_qty,good_qty,scrap_qty,planned_minutes,run_minutes,ideal_cycle_time_s,actual_cycle_time_s,energy_kwh,labor_hours,material_cost_eur,energy_cost_eur,maintenance_cost_eur,production_cost_eur,revenue_eur
WO-004135,2026-05-11,2026-05,2026-W20,Morning,M01,P02,308,283,279,4,430.0,387.67,74.0,82.19,335.11,7.17,16697.0,48.59,37.22,23313.48,35154.0
WO-004136,2026-05-11,2026-05,2026-W20,Afternoon,M01,P01,390,339,332,7,430.0,395.35,62.0,69.97,351.63,7.17,14916.0,50.99,32.58,21011.23,31208.0
WO-004137,2026-05-11,2026-05,2026-W20,Morning,M02,P02,321,263,259,4,430.0,383.08,74.0,87.4,261.46,7.17,15517.0,37.91,55.58,21721.15,32634.0
WO-004138,2026-05-11,2026-05,2026-W20,Afternoon,M02,P05,488,376,367,9,430.0,367.27,52.0,58.61,264.31,7.17,18048.0,38.32,70.39,25136.39,37434.0
WO-004139,2026-05-11,2026-05,2026-W20,Afternoon,M03,P01,413,324,319,5,430.0,386.55,62.0,71.58,373.13,7.17,14256.0,54.1,14.46,20096.23,29986.0
WO-004140,2026-05-11,2026-05,2026-W20,Morning,M04,P04,259,170,165,5,430.0,314.17,95.0,110.88,241.73,7.17,16830.0,35.05,98.31,23501.02,34650.0
WO-004141,2026-05-11,2026-05,2026-W20,Afternoon,M04,P03,591,452,439,13,430.0,330.27,38.0,43.84,264.82,7.17,11752.0,38.4,82.59,16754.66,24584.0
WO-004142,2026-05-11,2026-05,2026-W20,Morning,M05,P01,383,333,328,5,430.0,380.0,62.0,68.47,210.34,7.17,14652.0,30.5,17.25,20615.42,30832.0
WO-004143,2026-05-11,2026-05,2026-W20,Afternoon,M05,P01,383,325,319,6,430.0,366.43,62.0,67.65,210.09,7.17,14300.0,30.46,12.0,20130.13,29986.0
WO-004144,2026-05-11,2026-05,2026-W20,Morning,M06,P01,399,353,348,5,430.0,402.02,62.0,68.33,248.43,7.17,15532.0,36.02,12.0,21815.69,32712.0
WO-004145,2026-05-11,2026-05,2026-W20,Afternoon,M06,P05,451,420,407,13,430.0,392.51,52.0,56.07,232.06,7.17,20160.0,33.65,50.75,27972.07,41514.0
WO-004146,2026-05-12,2026-05,2026-W20,Morning,M01,P03,642,542,537,5,430.0,381.39,38.0,42.22,352.23,7.17,14092.0,51.07,12.0,19891.74,30072.0
WO-004147,2026-05-12,2026-05,2026-W20,Afternoon,M01,P03,606,515,511,4,430.0,366.37,38.0,42.68,344.2,7.17,13390.0,49.91,62.34,18982.41,28616.0
WO-004148,2026-05-12,2026-05,2026-W20,Morning,M02,P02,334,285,279,6,430.0,388.45,74.0,81.78,269.07,7.17,16815.0,39.01,35.23,23461.91,35154.0
WO-004149,2026-05-12,2026-05,2026-W20,Afternoon,M02,P05,420,391,382,9,430.0,383.59,52.0,58.86,258.49,7.17,18768.0,37.48,30.19,26070.34,38964.0
WO-004150,2026-05-12,2026-05,2026-W20,Morning,M03,P05,457,412,401,11,430.0,392.78,52.0,57.2,401.62,7.17,19776.0,58.23,39.74,27465.64,40902.0
WO-004151,2026-05-12,2026-05,2026-W20,Afternoon,M03,P01,395,338,330,8,430.0,369.33,62.0,65.56,384.42,7.17,14872.0,55.74,67.11,20990.51,31020.0
WO-004152,2026-05-12,2026-05,2026-W20,Morning,M04,P04,270,169,164,5,430.0,309.88,95.0,110.02,254.19,7.17,16731.0,36.86,64.73,23335.26,34440.0
WO-004153,2026-05-12,2026-05,2026-W20,Afternoon,M04,P04,248,165,160,5,430.0,304.33,95.0,110.66,245.94,7.17,16335.0,35.66,81.86,22815.19,33600.0
WO-004154,2026-05-12,2026-05,2026-W20,Morning,M05,P06,196,167,160,7,430.0,389.21,125.0,139.84,203.57,7.17,23213.0,29.52,17.23,32364.42,47680.0
WO-004155,2026-05-12,2026-05,2026-W20,Afternoon,M05,P05,466,391,382,9,430.0,383.25,52.0,58.81,221.5,7.17,18768.0,32.12,19.69,26054.48,38964.0
WO-004156,2026-05-12,2026-05,2026-W20,Morning,M06,P01,388,361,355,6,430.0,404.65,62.0,67.25,237.94,7.17,15884.0,34.5,103.41,22385.58,33370.0
WO-004157,2026-05-12,2026-05,2026-W20,Afternoon,M06,P05,470,404,393,11,430.0,389.56,52.0,57.86,240.37,7.17,19392.0,34.85,12.0,26894.52,40086.0
WO-004158,2026-05-13,2026-05,2026-W20,Morning,M01,P01,391,341,336,5,430.0,392.08,62.0,68.99,352.21,7.17,15004.0,51.07,70.33,21169.06,31584.0
WO-004159,2026-05-13,2026-05,2026-W20,Afternoon,M01,P01,385,328,321,7,430.0,376.16,62.0,68.81,341.36,7.17,14432.0,49.5,22.0,20339.17,30174.0
WO-004160,2026-05-13,2026-05,2026-W20,Morning,M02,P05,432,407,397,10,430.0,393.29,52.0,57.98,275.98,7.17,19536.0,40.02,19.61,27102.29,40494.0
WO-004161,2026-05-13,2026-05,2026-W20,Afternoon,M02,P02,336,261,256,5,430.0,366.73,74.0,84.31,262.65,7.17,15399.0,38.08,96.07,21601.82,32256.0
WO-004162,2026-05-13,2026-05,2026-W20,Morning,M03,P03,642,542,534,8,430.0,379.45,38.0,42.01,400.86,7.17,14092.0,58.12,21.62,19908.42,29904.0
WO-004163,2026-05-13,2026-05,2026-W20,Afternoon,M03,P05,479,391,382,9,430.0,386.87,52.0,59.37,403.56,7.17,18768.0,58.52,25.53,26086.71,38964.0
WO-004164,2026-05-13,2026-05,2026-W20,Morning,M04,P06,196,128,122,6,430.0,301.91,125.0,141.52,242.26,7.17,17792.0,35.13,87.18,25029.97,36356.0
WO-004165,2026-05-13,2026-05,2026-W20,Afternoon,M04,P03,642,438,430,8,430.0,323.64,38.0,44.33,258.89,7.17,11388.0,37.54,89.31,16263.51,24080.0
WO-004166,2026-05-13,2026-05,2026-W20,Morning,M05,P05,471,394,384,10,430.0,379.82,52.0,57.84,218.27,7.17,18912.0,31.65,12.0,26241.32,39168.0
WO-004167,2026-05-13,2026-05,2026-W20,Afternoon,M05,P01,405,324,319,5,430.0,363.13,62.0,67.25,206.48,7.17,14256.0,29.94,18.68,20076.29,29986.0
WO-004168,2026-05-13,2026-05,2026-W20,Morning,M06,P06,190,184,177,7,430.0,417.1,125.0,136.01,243.78,7.17,25576.0,35.35,18.93,35601.95,52746.0
WO-004169,2026-05-13,2026-05,2026-W20,Afternoon,M06,P04,248,221,215,6,430.0,372.84,95.0,101.22,223.93,7.17,21879.0,32.47,33.14,30267.28,45150.0
WO-004170,2026-05-14,2026-05,2026-W20,Morning,M01,P03,601,544,536,8,430.0,376.15,38.0,41.49,338.36,7.17,14144.0,49.06,41.74,19990.47,30016.0
WO-004171,2026-05-14,2026-05,2026-W20,Afternoon,M01,P02,318,263,256,7,430.0,361.11,74.0,82.38,322.5,7.17,15517.0,46.76,12.91,21687.33,32256.0
WO-004172,2026-05-14,2026-05,2026-W20,Morning,M02,P02,324,262,256,6,430.0,364.62,74.0,83.5,260.37,7.17,15458.0,37.75,97.88,21683.3,32256.0
WO-004173,2026-05-14,2026-05,2026-W20,Afternoon,M02,P01,383,318,312,6,430.0,367.48,62.0,69.34,260.17,7.17,13992.0,37.73,12.0,19717.39,29328.0
WO-004174,2026-05-14,2026-05,2026-W20,Morning,M03,P01,390,363,359,4,430.0,404.22,62.0,66.81,408.12,7.17,15972.0,59.18,30.66,22457.51,33746.0
WO-004175,2026-05-14,2026-05,2026-W20,Afternoon,M03,P05,466,385,376,9,430.0,369.06,52.0,57.52,409.28,7.17,18480.0,59.35,12.0,25684.01,38352.0
WO-004176,2026-05-14,2026-05,2026-W20,Morning,M04,P04,247,172,168,4,430.0,311.25,95.0,108.57,265.4,7.17,17028.0,38.48,164.3,23838.45,35280.0
WO-004177,2026-05-14,2026-05,2026-W20,Afternoon,M04,P04,256,158,152,6,430.0,292.28,95.0,110.99,240.01,7.17,15642.0,34.8,110.96,21905.43,31920.0
WO-004178,2026-05-14,2026-05,2026-W20,Morning,M05,P04,254,211,206,5,430.0,371.57,95.0,105.66,209.0,7.17,20889.0,30.3,12.0,28903.97,43260.0
WO-004179,2026-05-14,2026-05,2026-W20,Afternoon,M05,P04,249,216,211,5,430.0,375.48,95.0,104.3,203.29,7.17,21384.0,29.48,36.68,29597.82,44310.0
WO-004180,2026-05-14,2026-05,2026-W20,Morning,M06,P04,228,237,234,3,430.0,415.73,95.0,105.25,246.68,7.17,23463.0,35.77,12.0,32393.43,49140.0
WO-004181,2026-05-14,2026-05,2026-W20,Afternoon,M06,P05,451,402,392,10,430.0,380.78,52.0,56.83,225.22,7.17,19296.0,32.66,41.37,26791.7,39984.0
WO-004182,2026-05-15,2026-05,2026-W20,Morning,M01,P01,383,336,330,6,430.0,376.38,62.0,67.21,341.9,7.17,14784.0,49.58,87.68,20884.92,31020.0
WO-004183,2026-05-15,2026-05,2026-W20,Afternoon,M01,P02,311,272,265,7,430.0,379.71,74.0,83.76,343.13,7.17,16048.0,49.75,45.83,22443.25,33390.0
WO-004184,2026-05-15,2026-05,2026-W20,Morning,M02,P01,400,344,337,7,430.0,388.81,62.0,67.82,273.21,7.17,15136.0,39.62,38.27,21305.55,31678.0
WO-004185,2026-05-15,2026-05,2026-W20,Afternoon,M02,P05,453,386,377,9,430.0,367.22,52.0,57.08,255.66,7.17,18528.0,37.07,26.46,25741.2,38454.0
WO-004186,2026-05-15,2026-05,2026-W20,Morning,M03,P05,482,431,422,9,430.0,393.23,52.0,54.74,414.36,7.17,20688.0,60.08,41.68,28704.43,43044.0
WO-004187,2026-05-15,2026-05,2026-W20,Afternoon,M03,P01,409,340,336,4,430.0,384.73,62.0,67.89,398.8,7.17,14960.0,57.83,12.0,21057.49,31584.0
WO-004188,2026-05-15,2026-05,2026-W20,Morning,M04,P03,628,451,441,10,430.0,316.22,38.0,42.07,250.15,7.17,11726.0,36.27,108.42,16742.85,24696.0
WO-004189,2026-05-15,2026-05,2026-W20,Afternoon,M04,P04,264,173,169,4,430.0,315.53,95.0,109.43,253.66,7.17,17127.0,36.78,74.53,23880.98,35490.0
WO-004190,2026-05-15,2026-05,2026-W20,Morning,M05,P05,459,409,400,9,430.0,395.23,52.0,57.98,221.34,7.17,19632.0,32.09,26.24,27231.0,40800.0
WO-004191,2026-05-15,2026-05,2026-W20,Afternoon,M05,P04,254,211,206,5,430.0,378.43,95.0,107.61,212.3,7.17,20889.0,30.78,34.34,28926.79,43260.0
WO-004192,2026-05-15,2026-05,2026-W20,Morning,M06,P06,185,177,169,8,430.0,406.18,125.0,137.69,250.92,7.17,24603.0,36.38,48.19,34302.24,50362.0
WO-004193,2026-05-15,2026-05,2026-W20,Afternoon,M06,P01,376,344,338,6,430.0,397.89,62.0,69.4,252.14,7.17,15136.0,36.56,22.84,21287.07,31772.0
WO-004194,2026-05-18,2026-05,2026-W21,Morning,M01,P02,305,277,271,6,430.0,377.56,74.0,81.78,321.76,7.17,16343.0,46.65,42.41,22836.74,34146.0
WO-004195,2026-05-18,2026-05,2026-W21,Afternoon,M01,P01,387,317,312,5,430.0,368.49,62.0,69.75,333.68,7.17,13948.0,48.38,13.6,19669.65,29328.0
WO-004196,2026-05-18,2026-05,2026-W21,Morning,M02,P02,326,270,265,5,430.0,375.87,74.0,83.53,263.69,7.17,15930.0,38.23,36.12,22262.02,33390.0
WO-004197,2026-05-18,2026-05,2026-W21,Morning,M03,P03,650,559,556,3,430.0,391.56,38.0,42.03,412.87,7.17,14534.0,59.87,47.19,20539.22,31136.0
WO-004198,2026-05-18,2026-05,2026-W21,Afternoon,M03,P03,643,560,553,7,430.0,381.12,38.0,40.83,370.81,7.17,14560.0,53.77,50.52,20571.95,30968.0
WO-004199,2026-05-18,2026-05,2026-W21,Morning,M04,P06,190,137,129,8,430.0,320.48,125.0,140.36,261.68,7.17,19043.0,37.94,85.66,26741.27,38442.0
WO-004200,2026-05-18,2026-05,2026-W21,Afternoon,M04,P04,262,160,155,5,430.0,288.84,95.0,108.31,234.23,7.17,15840.0,33.96,105.02,22166.65,32550.0
WO-004201,2026-05-18,2026-05,2026-W21,Morning,M05,P01,380,330,325,5,430.0,380.18,62.0,69.12,207.08,7.17,14520.0,30.03,64.05,20481.74,30550.0
WO-004202,2026-05-18,2026-05,2026-W21,Afternoon,M05,P05,450,395,384,11,430.0,382.07,52.0,58.04,217.18,7.17,18960.0,31.49,44.11,26338.26,39168.0
WO-004203,2026-05-18,2026-05,2026-W21,Morning,M06,P01,388,356,351,5,430.0,384.06,62.0,64.73,232.99,7.17,15664.0,33.78,35.46,22016.91,32994.0
WO-004204,2026-05-18,2026-05,2026-W21,Afternoon,M06,P05,453,409,397,12,430.0,385.33,52.0,56.53,236.84,7.17,19632.0,34.34,108.12,27315.13,40494.0
WO-004205,2026-05-19,2026-05,2026-W21,Morning,M01,P02,322,276,270,6,430.0,371.75,74.0,80.82,333.1,7.17,16284.0,48.3,12.0,22727.97,34020.0
WO-004206,2026-05-19,2026-05,2026-W21,Afternoon,M01,P01,376,331,326,5,430.0,379.36,62.0,68.77,342.06,7.17,14564.0,49.6,12.0,20509.27,30644.0
WO-004207,2026-05-19,2026-05,2026-W21,Morning,M02,P02,330,277,270,7,430.0,384.18,74.0,83.22,270.08,7.17,16343.0,39.16,19.08,22805.91,34020.0
WO-004208,2026-05-19,2026-05,2026-W21,Afternoon,M02,P05,480,379,370,9,430.0,368.79,52.0,58.38,254.95,7.17,18192.0,36.97,81.25,25340.89,37740.0
WO-004209,2026-05-19,2026-05,2026-W21,Morning,M03,P03,645,574,568,6,430.0,386.13,38.0,40.36,410.61,7.17,14924.0,59.54,24.38,21048.59,31808.0
WO-004210,2026-05-19,2026-05,2026-W21,Afternoon,M03,P01,382,336,328,8,430.0,385.27,62.0,68.8,394.18,7.17,14784.0,57.16,25.02,20829.84,30832.0
WO-004211,2026-05-19,2026-05,2026-W21,Afternoon,M04,P04,252,179,173,6,430.0,325.21,95.0,109.01,263.1,7.17,17721.0,38.15,78.86,24690.68,36330.0
WO-004212,2026-05-19,2026-05,2026-W21,Morning,M05,P06,182,161,154,7,430.0,368.51,125.0,137.33,206.89,7.17,22379.0,30.0,31.04,31238.71,45892.0
WO-004213,2026-05-19,2026-05,2026-W21,Afternoon,M05,P04,250,199,195,4,430.0,360.36,95.0,108.65,197.81,7.17,19701.0,28.68,100.17,27382.52,40950.0
WO-004214,2026-05-19,2026-05,2026-W21,Morning,M06,P01,399,349,344,5,430.0,390.45,62.0,67.13,236.34,7.17,15356.0,34.27,12.0,21573.94,32336.0
WO-004215,2026-05-19,2026-05,2026-W21,Afternoon,M06,P05,451,432,422,10,430.0,400.98,52.0,55.69,250.62,7.17,20736.0,36.34,12.22,28716.22,43044.0
WO-004216,2026-05-20,2026-05,2026-W21,Morning,M01,P01,391,342,337,5,430.0,387.35,62.0,67.96,343.03,7.17,15048.0,49.74,68.75,21226.15,31678.0
WO-004217,2026-05-20,2026-05,2026-W21,Afternoon,M01,P03,633,547,537,10,430.0,374.95,38.0,41.13,351.81,7.17,14222.0,51.01,32.93,20090.11,30072.0
WO-004218,2026-05-20,2026-05,2026-W21,Morning,M02,P02,310,300,294,6,430.0,396.69,74.0,79.34,273.98,7.17,17700.0,39.73,45.83,24673.23,37044.0
WO-004219,2026-05-20,2026-05,2026-W21,Afternoon,M02,P05,470,424,416,8,430.0,388.5,52.0,54.98,276.55,7.17,20352.0,40.1,31.44,28219.2,42432.0
WO-004220,2026-05-20,2026-05,2026-W21,Morning,M03,P05,458,409,400,9,430.0,381.95,52.0,56.03,409.89,7.17,19632.0,59.43,23.29,27255.39,40800.0
WO-004221,2026-05-20,2026-05,2026-W21,Afternoon,M03,P01,379,351,343,8,430.0,394.83,62.0,67.49,417.34,7.17,15444.0,60.51,12.0,21720.18,32242.0
WO-004222,2026-05-20,2026-05,2026-W21,Morning,M04,P03,632,446,433,13,430.0,318.11,38.0,42.8,251.54,7.17,11596.0,36.47,119.81,16576.95,24248.0
WO-004223,2026-05-20,2026-05,2026-W21,Afternoon,M04,P03,665,389,378,11,430.0,296.73,38.0,45.77,242.48,7.17,10114.0,35.16,68.63,14500.95,21168.0
WO-004224,2026-05-20,2026-05,2026-W21,Morning,M05,P01,386,338,335,3,430.0,371.24,62.0,65.9,212.25,7.17,14872.0,30.78,32.61,20931.05,31490.0
WO-004225,2026-05-20,2026-05,2026-W21,Afternoon,M05,P05,445,378,368,10,430.0,363.95,52.0,57.77,202.69,7.17,18144.0,29.39,31.39,25218.44,37536.0
WO-004226,2026-05-20,2026-05,2026-W21,Morning,M06,P05,460,462,453,9,430.0,414.34,52.0,53.81,253.86,7.17,22176.0,36.81,33.74,30688.21,46206.0
WO-004227,2026-05-20,2026-05,2026-W21,Afternoon,M06,P05,473,416,406,10,430.0,401.14,52.0,57.86,244.96,7.17,19968.0,35.52,59.58,27722.77,41412.0
WO-004228,2026-05-21,2026-05,2026-W21,Morning,M01,P02,323,287,279,8,430.0,385.43,74.0,80.58,353.17,7.17,16933.0,51.21,12.87,23611.74,35154.0
WO-004229,2026-05-21,2026-05,2026-W21,Afternoon,M01,P03,624,534,528,6,430.0,382.24,38.0,42.95,354.26,7.17,13884.0,51.37,14.47,19610.51,29568.0
WO-004230,2026-05-21,2026-05,2026-W21,Morning,M02,P02,330,283,278,5,430.0,378.93,74.0,80.34,271.91,7.17,16697.0,39.43,37.74,23304.83,35028.0
WO-004231,2026-05-21,2026-05,2026-W21,Afternoon,M02,P02,326,259,252,7,430.0,357.59,74.0,82.84,256.04,7.17,15281.0,37.13,46.37,21391.16,31752.0
WO-004232,2026-05-21,2026-05,2026-W21,Morning,M03,P03,625,567,562,5,430.0,386.19,38.0,40.87,412.08,7.17,14742.0,59.75,25.05,20800.97,31472.0
WO-004233,2026-05-21,2026-05,2026-W21,Afternoon,M03,P03,629,554,548,6,430.0,380.32,38.0,41.19,402.3,7.17,14404.0,58.33,56.35,20369.35,30688.0
WO-004234,2026-05-21,2026-05,2026-W21,Morning,M04,P03,629,423,415,8,430.0,313.1,38.0,44.41,251.76,7.17,10998.0,36.5,77.85,15718.52,23240.0
WO-004235,2026-05-21,2026-05,2026-W21,Afternoon,M04,P04,249,174,169,5,430.0,314.51,95.0,108.45,257.77,7.17,17226.0,37.38,92.77,24033.81,35490.0
WO-004236,2026-05-21,2026-05,2026-W21,Morning,M05,P05,462,407,393,14,430.0,390.84,52.0,57.62,212.24,7.17,19536.0,30.77,109.76,27183.2,40086.0
WO-004237,2026-05-21,2026-05,2026-W21,Afternoon,M05,P01,383,300,294,6,430.0,356.23,62.0,71.25,192.68,7.17,13200.0,27.94,130.09,18745.7,27636.0
WO-004238,2026-05-21,2026-05,2026-W21,Morning,M06,P05,435,440,432,8,430.0,414.91,52.0,56.58,251.78,7.17,21120.0,36.51,26.25,29250.42,44064.0
WO-004239,2026-05-21,2026-05,2026-W21,Afternoon,M06,P04,231,227,223,4,430.0,383.3,95.0,101.31,237.22,7.17,22473.0,34.4,14.44,31054.51,46830.0
WO-004240,2026-05-22,2026-05,2026-W21,Morning,M01,P01,387,332,329,3,430.0,375.37,62.0,67.84,321.85,7.17,14608.0,46.67,160.87,20715.21,30926.0
WO-004241,2026-05-22,2026-05,2026-W21,Afternoon,M01,P03,626,558,552,6,430.0,386.07,38.0,41.51,337.03,7.17,14508.0,48.87,183.87,20629.41,30912.0
WO-004242,2026-05-22,2026-05,2026-W21,Morning,M02,P01,381,319,314,5,430.0,365.8,62.0,68.8,254.8,7.17,14036.0,36.95,49.5,19814.12,29516.0
WO-004243,2026-05-22,2026-05,2026-W21,Afternoon,M02,P05,465,377,365,12,430.0,357.69,52.0,56.93,266.55,7.17,18096.0,38.65,68.15,25199.47,37230.0
WO-004244,2026-05-22,2026-05,2026-W21,Morning,M03,P05,464,427,418,9,430.0,389.27,52.0,54.7,405.97,7.17,20496.0,58.87,20.33,28421.86,42636.0
WO-004245,2026-05-22,2026-05,2026-W21,Afternoon,M03,P01,379,313,307,6,430.0,367.79,62.0,70.5,375.92,7.17,13772.0,54.51,25.2,19447.38,28858.0
WO-004246,2026-05-22,2026-05,2026-W21,Morning,M04,P03,641,460,451,9,430.0,336.95,38.0,43.95,263.82,7.17,11960.0,38.25,154.75,17110.67,25256.0
WO-004247,2026-05-22,2026-05,2026-W21,Afternoon,M04,P04,248,169,165,4,430.0,315.7,95.0,112.08,249.84,7.17,16731.0,36.23,69.9,23339.79,34650.0
WO-004248,2026-05-22,2026-05,2026-W21,Morning,M05,P06,190,165,158,7,430.0,382.72,125.0,139.17,217.76,7.17,22935.0,31.58,12.18,31981.42,47084.0
WO-004249,2026-05-22,2026-05,2026-W21,Afternoon,M05,P01,394,321,317,4,430.0,379.64,62.0,70.96,215.76,7.17,14124.0,31.29,151.57,20030.52,29798.0
WO-004250,2026-05-22,2026-05,2026-W21,Morning,M06,P01,404,348,345,3,430.0,395.81,62.0,68.24,239.11,7.17,15312.0,34.67,12.0,21514.34,32430.0
WO-004251,2026-05-22,2026-05,2026-W21,Afternoon,M06,P01,395,343,336,7,430.0,402.2,62.0,70.36,237.28,7.17,15092.0,34.41,20.53,21222.6,31584.0
WO-004252,2026-05-25,2026-05,2026-W22,Morning,M01,P03,633,557,547,10,430.0,391.45,38.0,42.17,348.36,7.17,14482.0,50.51,45.92,20457.6,30632.0
WO-004253,2026-05-25,2026-05,2026-W22,Afternoon,M01,P03,622,534,528,6,430.0,374.32,38.0,42.06,337.1,7.17,13884.0,48.88,72.45,19666.0,29568.0
WO-004254,2026-05-25,2026-05,2026-W22,Morning,M02,P01,375,317,313,4,430.0,363.47,62.0,68.8,261.87,7.17,13948.0,37.97,12.0,19657.64,29422.0
WO-004255,2026-05-25,2026-05,2026-W22,Afternoon,M02,P01,377,313,308,5,430.0,365.73,62.0,70.11,260.25,7.17,13772.0,37.74,14.24,19419.64,28952.0
WO-004256,2026-05-25,2026-05,2026-W22,Morning,M03,P01,383,356,349,7,430.0,399.43,62.0,67.32,415.22,7.17,15664.0,60.21,34.33,22042.21,32806.0
WO-004257,2026-05-25,2026-05,2026-W22,Afternoon,M03,P01,360,340,333,7,430.0,385.16,62.0,67.97,414.19,7.17,14960.0,60.06,53.84,21101.57,31302.0
WO-004258,2026-05-25,2026-05,2026-W22,Morning,M04,P06,187,140,133,7,430.0,327.49,125.0,140.35,273.84,7.17,19460.0,39.71,97.63,27325.0,39634.0
WO-004259,2026-05-25,2026-05,2026-W22,Afternoon,M04,P06,185,131,124,7,430.0,306.01,125.0,140.16,248.73,7.17,18209.0,36.07,65.11,25578.84,36952.0
WO-004260,2026-05-25,2026-05,2026-W22,Morning,M05,P01,372,321,316,5,430.0,371.55,62.0,69.45,206.91,7.17,14124.0,30.0,64.02,19941.69,29704.0
WO-004261,2026-05-25,2026-05,2026-W22,Afternoon,M05,P01,399,314,309,5,430.0,363.24,62.0,69.41,206.86,7.17,13816.0,30.0,12.0,19469.66,29046.0
WO-004262,2026-05-25,2026-05,2026-W22,Morning,M06,P01,356,360,357,3,430.0,397.91,62.0,66.32,246.14,7.17,15840.0,35.69,89.38,22312.73,33558.0
WO-004263,2026-05-25,2026-05,2026-W22,Afternoon,M06,P06,185,176,169,7,430.0,398.1,125.0,135.72,228.17,7.17,24464.0,33.09,33.2,34093.95,50362.0
WO-004264,2026-05-26,2026-05,2026-W22,Morning,M01,P03,586,566,556,10,430.0,387.18,38.0,41.04,350.68,7.17,14716.0,50.85,23.77,20755.29,31136.0
WO-004265,2026-05-26,2026-05,2026-W22,Afternoon,M01,P03,623,556,550,6,430.0,378.42,38.0,40.84,339.6,7.17,14456.0,49.24,107.97,20482.88,30800.0
WO-004266,2026-05-26,2026-05,2026-W22,Morning,M02,P02,324,272,266,6,430.0,368.65,74.0,81.32,277.01,7.17,16048.0,40.17,36.74,22424.57,33516.0
WO-004267,2026-05-26,2026-05,2026-W22,Afternoon,M02,P05,497,357,348,9,430.0,348.0,52.0,58.49,246.94,7.17,17136.0,35.81,48.82,23877.29,35496.0
WO-004268,2026-05-26,2026-05,2026-W22,Morning,M03,P03,629,583,577,6,430.0,395.84,38.0,40.74,421.34,7.17,15158.0,61.09,12.0,21357.26,32312.0
WO-004269,2026-05-26,2026-05,2026-W22,Afternoon,M03,P03,649,576,568,8,430.0,390.15,38.0,40.64,432.28,7.17,14976.0,62.68,45.85,21144.2,31808.0
WO-004270,2026-05-26,2026-05,2026-W22,Morning,M04,P03,632,436,424,12,430.0,326.04,38.0,44.87,262.09,7.17,11336.0,38.0,56.33,16160.0,23744.0
WO-004271,2026-05-26,2026-05,2026-W22,Afternoon,M04,P04,250,168,162,6,430.0,302.63,95.0,108.08,245.48,7.17,16632.0,35.59,118.38,23253.64,34020.0
WO-004272,2026-05-26,2026-05,2026-W22,Morning,M05,P05,492,396,389,7,430.0,369.35,52.0,55.96,208.4,7.17,19008.0,30.22,106.75,26464.64,39678.0
WO-004273,2026-05-26,2026-05,2026-W22,Afternoon,M05,P05,462,388,378,10,430.0,380.54,52.0,58.85,197.95,7.17,18624.0,28.7,45.29,25881.66,38556.0
WO-004274,2026-05-26,2026-05,2026-W22,Morning,M06,P01,402,361,354,7,430.0,405.57,62.0,67.41,248.08,7.17,15884.0,35.97,60.55,22344.19,33276.0
WO-004275,2026-05-26,2026-05,2026-W22,Afternoon,M06,P01,410,334,327,7,430.0,378.82,62.0,68.05,239.42,7.17,14696.0,34.72,51.01,20713.39,30738.0
WO-004276,2026-05-27,2026-05,2026-W22,Morning,M01,P03,642,598,593,5,430.0,412.11,38.0,41.35,371.13,7.17,15548.0,53.81,34.47,21904.95,33208.0
WO-004277,2026-05-27,2026-05,2026-W22,Afternoon,M01,P03,635,519,515,4,430.0,378.64,38.0,43.77,348.54,7.17,13494.0,50.54,85.64,19148.35,28840.0
WO-004278,2026-05-27,2026-05,2026-W22,Morning,M02,P02,302,270,262,8,430.0,378.15,74.0,84.03,265.3,7.17,15930.0,38.47,36.4,22262.53,33012.0
WO-004279,2026-05-27,2026-05,2026-W22,Afternoon,M02,P02,334,258,254,4,430.0,362.8,74.0,84.37,256.75,7.17,15222.0,37.23,31.66,21296.55,32004.0
WO-004280,2026-05-27,2026-05,2026-W22,Morning,M03,P05,481,435,424,11,430.0,397.97,52.0,54.89,426.14,7.17,20880.0,61.79,25.92,28950.37,43248.0
WO-004281,2026-05-27,2026-05,2026-W22,Afternoon,M03,P03,604,551,545,6,430.0,378.89,38.0,41.26,396.41,7.17,14326.0,57.48,37.9,20243.55,30520.0
WO-004282,2026-05-27,2026-05,2026-W22,Morning,M04,P04,243,172,167,5,430.0,314.82,95.0,109.82,242.59,7.17,17028.0,35.18,101.18,23772.02,35070.0
WO-004283,2026-05-27,2026-05,2026-W22,Afternoon,M04,P06,191,132,125,7,430.0,310.51,125.0,141.14,264.29,7.17,18348.0,38.32,99.98,25805.97,37250.0
WO-004284,2026-05-27,2026-05,2026-W22,Morning,M05,P04,252,214,210,4,430.0,379.1,95.0,106.29,208.02,7.17,21186.0,30.16,39.53,29333.36,44100.0
WO-004285,2026-05-27,2026-05,2026-W22,Afternoon,M05,P01,387,338,332,6,430.0,394.3,62.0,69.99,217.94,7.17,14872.0,31.6,12.98,20912.24,31208.0
WO-004286,2026-05-27,2026-05,2026-W22,Morning,M06,P04,243,228,225,3,430.0,395.58,95.0,104.1,229.81,7.17,22572.0,33.32,12.0,31184.99,47250.0
WO-004287,2026-05-27,2026-05,2026-W22,Afternoon,M06,P06,191,172,165,7,430.0,396.67,125.0,138.37,243.39,7.17,23908.0,35.29,77.94,33380.9,49170.0
WO-004288,2026-05-28,2026-05,2026-W22,Morning,M01,P03,606,551,540,11,430.0,380.24,38.0,41.41,337.12,7.17,14326.0,48.88,12.0,20209.05,30240.0
