event_id,order_id,date,shift,machine_id,category,reason,duration_min,planned
DT-0011029,WO-004627,2026-07-07,Afternoon,M04,Breakdown,Sensor fault,92.11,0
DT-0011030,WO-004628,2026-07-07,Morning,M05,Changeover,Tooling change,21.01,0
DT-0011031,WO-004628,2026-07-07,Morning,M05,Microstop,Vision retry,3.91,0
DT-0011032,WO-004628,2026-07-07,Morning,M05,Process,Parameter adjustment,11.4,0
DT-0011033,WO-004628,2026-07-07,Morning,M05,Material,Material shortage,14.7,0
DT-0011034,WO-004629,2026-07-07,Afternoon,M05,Planned,Calibration,11.79,1
DT-0011035,WO-004629,2026-07-07,Afternoon,M05,Breakdown,Mechanical fault,1.61,0
DT-0011036,WO-004629,2026-07-07,Afternoon,M05,Changeover,Planned changeover,13.21,1
DT-0011037,WO-004629,2026-07-07,Afternoon,M05,Microstop,Vision retry,26.78,0
DT-0011038,WO-004630,2026-07-07,Morning,M06,Changeover,Tooling change,13.19,0
DT-0011039,WO-004630,2026-07-07,Morning,M06,Material,Material shortage,5.99,0
DT-0011040,WO-004630,2026-07-07,Morning,M06,Material,Material shortage,0.98,0
DT-0011041,WO-004630,2026-07-07,Morning,M06,Planned,Preventive maintenance,2.76,1
DT-0011042,WO-004631,2026-07-07,Afternoon,M06,Changeover,Planned changeover,1.99,1
DT-0011043,WO-004631,2026-07-07,Afternoon,M06,Material,Material shortage,36.86,0
DT-0011044,WO-004631,2026-07-07,Afternoon,M06,Process,Parameter adjustment,3.29,0
DT-0011045,WO-004632,2026-07-08,Morning,M01,Breakdown,Mechanical fault,48.89,0
DT-0011046,WO-004633,2026-07-08,Afternoon,M01,Material,Material shortage,60.82,0
DT-0011047,WO-004634,2026-07-08,Morning,M02,Process,Parameter adjustment,4.77,0
DT-0011048,WO-004634,2026-07-08,Morning,M02,Breakdown,Mechanical fault,24.8,0
DT-0011049,WO-004634,2026-07-08,Morning,M02,Breakdown,Sensor fault,12.02,0
DT-0011050,WO-004635,2026-07-08,Afternoon,M02,Microstop,Vision retry,18.97,0
DT-0011051,WO-004635,2026-07-08,Afternoon,M02,Breakdown,Sensor fault,35.85,0
DT-0011052,WO-004635,2026-07-08,Afternoon,M02,Microstop,Material jam,6.71,0
DT-0011053,WO-004635,2026-07-08,Afternoon,M02,Changeover,Tooling change,6.68,0
DT-0011054,WO-004636,2026-07-08,Morning,M03,Breakdown,Mechanical fault,34.19,0
DT-0011055,WO-004636,2026-07-08,Morning,M03,Breakdown,Mechanical fault,16.29,0
DT-0011056,WO-004637,2026-07-08,Afternoon,M03,Planned,Calibration,2.0,1
DT-0011057,WO-004637,2026-07-08,Afternoon,M03,Planned,Calibration,6.33,1
DT-0011058,WO-004637,2026-07-08,Afternoon,M03,Material,Material shortage,21.41,0
DT-0011059,WO-004637,2026-07-08,Afternoon,M03,Process,Parameter adjustment,9.65,0
DT-0011060,WO-004637,2026-07-08,Afternoon,M03,Breakdown,Mechanical fault,11.21,0
DT-0011061,WO-004638,2026-07-08,Morning,M04,Breakdown,Robot recovery,91.38,0
DT-0011062,WO-004638,2026-07-08,Morning,M04,Changeover,Fixture setup,15.8,0
DT-0011063,WO-004638,2026-07-08,Morning,M04,Changeover,Fixture setup,5.85,0
DT-0011064,WO-004638,2026-07-08,Morning,M04,Process,Weld parameter adjustment,7.89,0
DT-0011065,WO-004639,2026-07-08,Afternoon,M04,Breakdown,Sensor fault,84.42,0
DT-0011066,WO-004639,2026-07-08,Afternoon,M04,Breakdown,Robot recovery,25.81,0
DT-0011067,WO-004640,2026-07-08,Morning,M05,Microstop,Material jam,45.03,0
DT-0011068,WO-004641,2026-07-08,Afternoon,M05,Material,Material shortage,52.18,0
DT-0011069,WO-004642,2026-07-08,Morning,M06,Microstop,Vision retry,17.61,0
DT-0011070,WO-004642,2026-07-08,Morning,M06,Microstop,Material jam,15.01,0
DT-0011071,WO-004643,2026-07-08,Afternoon,M06,Breakdown,Sensor fault,3.48,0
DT-0011072,WO-004643,2026-07-08,Afternoon,M06,Changeover,Tooling change,11.06,0
DT-0011073,WO-004643,2026-07-08,Afternoon,M06,Process,Parameter adjustment,4.7,0
DT-0011074,WO-004644,2026-07-09,Morning,M01,Microstop,Material jam,0.99,0
DT-0011075,WO-004644,2026-07-09,Morning,M01,Process,Parameter adjustment,50.65,0
DT-0011076,WO-004645,2026-07-09,Afternoon,M01,Planned,Calibration,62.78,1
DT-0011077,WO-004646,2026-07-09,Morning,M02,Process,Parameter adjustment,9.91,0
DT-0011078,WO-004646,2026-07-09,Morning,M02,Changeover,Tooling change,3.88,0
DT-0011079,WO-004646,2026-07-09,Morning,M02,Material,Material shortage,33.87,0
DT-0011080,WO-004647,2026-07-09,Afternoon,M02,Material,Material shortage,40.13,0
DT-0011081,WO-004648,2026-07-09,Afternoon,M03,Process,Parameter adjustment,14.81,0
DT-0011082,WO-004648,2026-07-09,Afternoon,M03,Process,Parameter adjustment,29.64,0
DT-0011083,WO-004649,2026-07-09,Morning,M04,Process,Weld parameter adjustment,55.54,0
DT-0011084,WO-004649,2026-07-09,Morning,M04,Breakdown,Robot recovery,74.38,0
DT-0011085,WO-004650,2026-07-09,Afternoon,M04,Changeover,Fixture setup,121.21,0
DT-0011086,WO-004651,2026-07-09,Morning,M05,Changeover,Tooling change,13.15,0
DT-0011087,WO-004651,2026-07-09,Morning,M05,Changeover,Tooling change,7.2,0
DT-0011088,WO-004651,2026-07-09,Morning,M05,Material,Material shortage,24.87,0
DT-0011089,WO-004652,2026-07-09,Afternoon,M05,Microstop,Vision retry,13.67,0
DT-0011090,WO-004652,2026-07-09,Afternoon,M05,Breakdown,Mechanical fault,16.71,0
DT-0011091,WO-004652,2026-07-09,Afternoon,M05,Microstop,Vision retry,24.19,0
DT-0011092,WO-004653,2026-07-09,Morning,M06,Changeover,Tooling change,34.29,0
DT-0011093,WO-004654,2026-07-09,Afternoon,M06,Planned,Calibration,2.18,1
DT-0011094,WO-004654,2026-07-09,Afternoon,M06,Changeover,Tooling change,11.88,0
DT-0011095,WO-004654,2026-07-09,Afternoon,M06,Breakdown,Mechanical fault,0.98,0
DT-0011096,WO-004654,2026-07-09,Afternoon,M06,Microstop,Vision retry,12.16,0
DT-0011097,WO-004654,2026-07-09,Afternoon,M06,Microstop,Material jam,1.19,0
DT-0011098,WO-004655,2026-07-10,Morning,M01,Material,Material shortage,11.5,0
DT-0011099,WO-004655,2026-07-10,Morning,M01,Changeover,Tooling change,3.21,0
DT-0011100,WO-004655,2026-07-10,Morning,M01,Material,Material shortage,24.58,0
DT-0011101,WO-004655,2026-07-10,Morning,M01,Material,Material shortage,15.16,0
DT-0011102,WO-004655,2026-07-10,Morning,M01,Material,Material shortage,3.34,0
DT-0011103,WO-004656,2026-07-10,Afternoon,M01,Breakdown,Sensor fault,51.77,0
DT-0011104,WO-004656,2026-07-10,Afternoon,M01,Microstop,Material jam,10.71,0
DT-0011105,WO-004657,2026-07-10,Morning,M02,Microstop,Material jam,6.64,0
DT-0011106,WO-004657,2026-07-10,Morning,M02,Changeover,Tooling change,45.24,0
DT-0011107,WO-004658,2026-07-10,Afternoon,M02,Breakdown,Mechanical fault,7.89,0
DT-0011108,WO-004658,2026-07-10,Afternoon,M02,Process,Parameter adjustment,24.6,0
DT-0011109,WO-004659,2026-07-10,Morning,M03,Process,Parameter adjustment,31.39,0
DT-0011110,WO-004659,2026-07-10,Morning,M03,Breakdown,Sensor fault,8.11,0
DT-0011111,WO-004660,2026-07-10,Afternoon,M03,Microstop,Material jam,0.98,0
DT-0011112,WO-004660,2026-07-10,Afternoon,M03,Breakdown,Sensor fault,28.65,0
DT-0011113,WO-004660,2026-07-10,Afternoon,M03,Planned,Preventive maintenance,7.82,1
DT-0011114,WO-004660,2026-07-10,Afternoon,M03,Changeover,Tooling change,18.76,0
DT-0011115,WO-004661,2026-07-10,Morning,M04,Microstop,Torch cleaning,23.69,0
DT-0011116,WO-004661,2026-07-10,Morning,M04,Changeover,Fixture setup,46.28,0
DT-0011117,WO-004661,2026-07-10,Morning,M04,Microstop,Material jam,51.23,0
DT-0011118,WO-004662,2026-07-10,Afternoon,M04,Process,Parameter adjustment,136.39,0
DT-0011119,WO-004663,2026-07-10,Morning,M05,Breakdown,Mechanical fault,29.69,0
DT-0011120,WO-004663,2026-07-10,Morning,M05,Breakdown,Mechanical fault,17.02,0
DT-0011121,WO-004664,2026-07-10,Afternoon,M05,Breakdown,Sensor fault,13.57,0
DT-0011122,WO-004664,2026-07-10,Afternoon,M05,Planned,Calibration,14.08,1
DT-0011123,WO-004664,2026-07-10,Afternoon,M05,Breakdown,Sensor fault,26.19,0
DT-0011124,WO-004665,2026-07-10,Morning,M06,Material,Material shortage,36.01,0
DT-0011125,WO-004666,2026-07-10,Afternoon,M06,Planned,Preventive maintenance,7.83,1
DT-0011126,WO-004666,2026-07-10,Afternoon,M06,Changeover,Tooling change,3.11,0
DT-0011127,WO-004666,2026-07-10,Afternoon,M06,Changeover,Tooling change,2.36,0
DT-0011128,WO-004666,2026-07-10,Afternoon,M06,Changeover,Tooling change,23.23,0
DT-0011129,WO-004666,2026-07-10,Afternoon,M06,Breakdown,Mechanical fault,1.12,0
DT-0011130,WO-004667,2026-07-13,Morning,M01,Changeover,Tooling change,30.41,0
DT-0011131,WO-004668,2026-07-13,Afternoon,M01,Planned,Preventive maintenance,54.26,1
DT-0011132,WO-004669,2026-07-13,Morning,M02,Breakdown,Sensor fault,3.81,0
DT-0011133,WO-004669,2026-07-13,Morning,M02,Changeover,Tooling change,4.66,0
DT-0011134,WO-004669,2026-07-13,Morning,M02,Microstop,Material jam,1.65,0
DT-0011135,WO-004669,2026-07-13,Morning,M02,Planned,Calibration,22.9,1
DT-0011136,WO-004669,2026-07-13,Morning,M02,Changeover,Planned changeover,0.98,1
DT-0011137,WO-004670,2026-07-13,Afternoon,M02,Microstop,Material jam,60.37,0
DT-0011138,WO-004671,2026-07-13,Morning,M03,Breakdown,Sensor fault,0.98,0
DT-0011139,WO-004671,2026-07-13,Morning,M03,Material,Material shortage,19.33,0
DT-0011140,WO-004671,2026-07-13,Morning,M03,Breakdown,Sensor fault,17.16,0
DT-0011141,WO-004672,2026-07-13,Afternoon,M03,Microstop,Vision retry,12.54,0
DT-0011142,WO-004672,2026-07-13,Afternoon,M03,Planned,Preventive maintenance,12.62,1
DT-0011143,WO-004672,2026-07-13,Afternoon,M03,Breakdown,Sensor fault,19.03,0
DT-0011144,WO-004673,2026-07-13,Morning,M04,Changeover,Fixture setup,82.21,0
DT-0011145,WO-004673,2026-07-13,Morning,M04,Process,Weld parameter adjustment,50.02,0
DT-0011146,WO-004674,2026-07-13,Afternoon,M04,Changeover,Planned changeover,60.31,1
DT-0011147,WO-004674,2026-07-13,Afternoon,M04,Changeover,Fixture setup,24.1,0
DT-0011148,WO-004674,2026-07-13,Afternoon,M04,Breakdown,Wire feeder fault,22.14,0
DT-0011149,WO-004675,2026-07-13,Morning,M05,Microstop,Material jam,27.27,0
DT-0011150,WO-004675,2026-07-13,Morning,M05,Material,Material shortage,2.59,0
DT-0011151,WO-004675,2026-07-13,Morning,M05,Material,Material shortage,19.11,0
DT-0011152,WO-004676,2026-07-13,Afternoon,M05,Breakdown,Sensor fault,27.05,0
DT-0011153,WO-004677,2026-07-13,Morning,M06,Planned,Preventive maintenance,18.16,1
DT-0011154,WO-004678,2026-07-13,Afternoon,M06,Changeover,Tooling change,50.17,0
DT-0011155,WO-004679,2026-07-14,Morning,M01,Microstop,Vision retry,6.46,0
DT-0011156,WO-004679,2026-07-14,Morning,M01,Microstop,Material jam,5.5,0
DT-0011157,WO-004679,2026-07-14,Morning,M01,Material,Material shortage,12.72,0
DT-0011158,WO-004679,2026-07-14,Morning,M01,Material,Material shortage,22.87,0
DT-0011159,WO-004680,2026-07-14,Afternoon,M01,Changeover,Tooling change,9.34,0
DT-0011160,WO-004680,2026-07-14,Afternoon,M01,Microstop,Material jam,52.88,0
DT-0011161,WO-004681,2026-07-14,Morning,M02,Microstop,Vision retry,38.21,0
DT-0011162,WO-004681,2026-07-14,Morning,M02,Microstop,Material jam,20.34,0
DT-0011163,WO-004682,2026-07-14,Afternoon,M02,Material,Material shortage,34.86,0
DT-0011164,WO-004682,2026-07-14,Afternoon,M02,Microstop,Vision retry,13.56,0
DT-0011165,WO-004682,2026-07-14,Afternoon,M02,Material,Material shortage,12.06,0
DT-0011166,WO-004683,2026-07-14,Morning,M03,Planned,Preventive maintenance,17.73,1
DT-0011167,WO-004683,2026-07-14,Morning,M03,Breakdown,Sensor fault,5.93,0
DT-0011168,WO-004683,2026-07-14,Morning,M03,Changeover,Tooling change,8.0,0
DT-0011169,WO-004684,2026-07-14,Afternoon,M03,Material,Material shortage,21.78,0
DT-0011170,WO-004684,2026-07-14,Afternoon,M03,Process,Parameter adjustment,1.0,0
DT-0011171,WO-004684,2026-07-14,Afternoon,M03,Microstop,Material jam,12.95,0
DT-0011172,WO-004685,2026-07-14,Morning,M04,Breakdown,Robot recovery,83.14,0
DT-0011173,WO-004685,2026-07-14,Morning,M04,Changeover,Fixture setup,35.72,0
DT-0011174,WO-004686,2026-07-14,Afternoon,M04,Microstop,Torch cleaning,0.99,0
DT-0011175,WO-004686,2026-07-14,Afternoon,M04,Process,Parameter adjustment,15.96,0
DT-0011176,WO-004686,2026-07-14,Afternoon,M04,Breakdown,Robot recovery,43.56,0
DT-0011177,WO-004686,2026-07-14,Afternoon,M04,Microstop,Material jam,10.65,0
DT-0011178,WO-004686,2026-07-14,Afternoon,M04,Changeover,Planned changeover,47.1,1
DT-0011179,WO-004687,2026-07-14,Morning,M05,Material,Material shortage,13.96,0
DT-0011180,WO-004687,2026-07-14,Morning,M05,Breakdown,Mechanical fault,6.86,0
DT-0011181,WO-004687,2026-07-14,Morning,M05,Process,Parameter adjustment,35.91,0
DT-0011182,WO-004688,2026-07-14,Afternoon,M05,Breakdown,Mechanical fault,13.46,0
DT-0011183,WO-004688,2026-07-14,Afternoon,M05,Changeover,Tooling change,10.63,0
DT-0011184,WO-004688,2026-07-14,Afternoon,M05,Microstop,Material jam,23.04,0
DT-0011185,WO-004688,2026-07-14,Afternoon,M05,Changeover,Tooling change,14.45,0
DT-0011186,WO-004689,2026-07-14,Morning,M06,Changeover,Tooling change,21.23,0
DT-0011187,WO-004689,2026-07-14,Morning,M06,Breakdown,Sensor fault,9.39,0
DT-0011188,WO-004690,2026-07-14,Afternoon,M06,Microstop,Vision retry,30.89,0
DT-0011189,WO-004690,2026-07-14,Afternoon,M06,Planned,Calibration,2.29,1
DT-0011190,WO-004690,2026-07-14,Afternoon,M06,Breakdown,Mechanical fault,12.66,0
DT-0011191,WO-004691,2026-07-15,Morning,M01,Planned,Preventive maintenance,42.41,1
DT-0011192,WO-004692,2026-07-15,Afternoon,M01,Planned,Calibration,17.41,1
DT-0011193,WO-004692,2026-07-15,Afternoon,M01,Process,Parameter adjustment,33.55,0
DT-0011194,WO-004693,2026-07-15,Morning,M02,Process,Parameter adjustment,2.57,0
DT-0011195,WO-004693,2026-07-15,Morning,M02,Breakdown,Sensor fault,17.24,0
DT-0011196,WO-004693,2026-07-15,Morning,M02,Breakdown,Mechanical fault,21.75,0
DT-0011197,WO-004693,2026-07-15,Morning,M02,Changeover,Tooling change,10.74,0
DT-0011198,WO-004694,2026-07-15,Afternoon,M02,Changeover,Tooling change,16.36,0
DT-0011199,WO-004694,2026-07-15,Afternoon,M02,Changeover,Tooling change,50.43,0
DT-0011200,WO-004695,2026-07-15,Morning,M03,Breakdown,Sensor fault,11.7,0
DT-0011201,WO-004695,2026-07-15,Morning,M03,Microstop,Vision retry,28.52,0
DT-0011202,WO-004696,2026-07-15,Afternoon,M03,Breakdown,Sensor fault,25.0,0
DT-0011203,WO-004696,2026-07-15,Afternoon,M03,Material,Material shortage,18.52,0
DT-0011204,WO-004696,2026-07-15,Afternoon,M03,Microstop,Vision retry,6.36,0
DT-0011205,WO-004697,2026-07-15,Morning,M04,Changeover,Fixture setup,68.95,0
DT-0011206,WO-004697,2026-07-15,Morning,M04,Changeover,Fixture setup,54.88,0
DT-0011207,WO-004698,2026-07-15,Afternoon,M04,Changeover,Tooling change,125.54,0
DT-0011208,WO-004699,2026-07-15,Morning,M05,Breakdown,Mechanical fault,48.09,0
DT-0011209,WO-004700,2026-07-15,Afternoon,M05,Microstop,Vision retry,51.99,0
DT-0011210,WO-004700,2026-07-15,Afternoon,M05,Microstop,Material jam,27.09,0
DT-0011211,WO-004701,2026-07-15,Morning,M06,Changeover,Tooling change,16.0,0
DT-0011212,WO-004702,2026-07-15,Afternoon,M06,Changeover,Tooling change,1.25,0
DT-0011213,WO-004702,2026-07-15,Afternoon,M06,Material,Material shortage,11.96,0
DT-0011214,WO-004702,2026-07-15,Afternoon,M06,Breakdown,Mechanical fault,26.02,0
DT-0011215,WO-004703,2026-07-16,Morning,M01,Process,Parameter adjustment,44.0,0
DT-0011216,WO-004704,2026-07-16,Afternoon,M01,Microstop,Material jam,36.79,0
DT-0011217,WO-004704,2026-07-16,Afternoon,M01,Process,Parameter adjustment,9.33,0
DT-0011218,WO-004705,2026-07-16,Morning,M02,Process,Parameter adjustment,7.65,0
DT-0011219,WO-004705,2026-07-16,Morning,M02,Breakdown,Sensor fault,47.57,0
DT-0011220,WO-004706,2026-07-16,Afternoon,M02,Material,Material shortage,52.47,0
DT-0011221,WO-004706,2026-07-16,Afternoon,M02,Microstop,Vision retry,9.5,0
DT-0011222,WO-004706,2026-07-16,Afternoon,M02,Microstop,Material jam,1.4,0
DT-0011223,WO-004707,2026-07-16,Morning,M03,Material,Material shortage,48.21,0
DT-0011224,WO-004707,2026-07-16,Morning,M03,Planned,Calibration,0.98,1
DT-0011225,WO-004708,2026-07-16,Afternoon,M03,Planned,Calibration,20.12,1
DT-0011226,WO-004708,2026-07-16,Afternoon,M03,Changeover,Tooling change,20.75,0
DT-0011227,WO-004708,2026-07-16,Afternoon,M03,Process,Parameter adjustment,1.0,0
DT-0011228,WO-004709,2026-07-16,Morning,M04,Microstop,Vision retry,5.38,0
DT-0011229,WO-004709,2026-07-16,Morning,M04,Process,Weld parameter adjustment,24.72,0
DT-0011230,WO-004709,2026-07-16,Morning,M04,Changeover,Fixture setup,59.11,0
DT-0011231,WO-004709,2026-07-16,Morning,M04,Planned,Preventive maintenance,22.72,1
DT-0011232,WO-004709,2026-07-16,Morning,M04,Changeover,Fixture setup,1.0,0
DT-0011233,WO-004710,2026-07-16,Afternoon,M04,Breakdown,Wire feeder fault,107.52,0
DT-0011234,WO-004711,2026-07-16,Morning,M05,Material,Material shortage,29.96,0
DT-0011235,WO-004712,2026-07-16,Afternoon,M05,Microstop,Material jam,19.62,0
DT-0011236,WO-004712,2026-07-16,Afternoon,M05,Planned,Preventive maintenance,17.81,1
DT-0011237,WO-004712,2026-07-16,Afternoon,M05,Process,Parameter adjustment,5.51,0
DT-0011238,WO-004712,2026-07-16,Afternoon,M05,Changeover,Tooling change,1.0,0
DT-0011239,WO-004713,2026-07-16,Morning,M06,Microstop,Vision retry,10.27,0
DT-0011240,WO-004713,2026-07-16,Morning,M06,Material,Material shortage,4.74,0
DT-0011241,WO-004713,2026-07-16,Morning,M06,Changeover,Tooling change,1.58,0
DT-0011242,WO-004714,2026-07-16,Afternoon,M06,Microstop,Material jam,11.13,0
DT-0011243,WO-004714,2026-07-16,Afternoon,M06,Microstop,Vision retry,12.82,0
DT-0011244,WO-004715,2026-07-17,Morning,M01,Breakdown,Mechanical fault,2.86,0
DT-0011245,WO-004715,2026-07-17,Morning,M01,Microstop,Material jam,9.64,0
DT-0011246,WO-004715,2026-07-17,Morning,M01,Microstop,Vision retry,20.73,0
DT-0011247,WO-004715,2026-07-17,Morning,M01,Process,Parameter adjustment,17.11,0
DT-0011248,WO-004715,2026-07-17,Morning,M01,Changeover,Planned changeover,6.63,1
DT-0011249,WO-004716,2026-07-17,Afternoon,M01,Process,Parameter adjustment,15.34,0
DT-0011250,WO-004716,2026-07-17,Afternoon,M01,Changeover,Tooling change,19.69,0
DT-0011251,WO-004716,2026-07-17,Afternoon,M01,Microstop,Material jam,0.98,0
DT-0011252,WO-004717,2026-07-17,Afternoon,M02,Breakdown,Mechanical fault,73.03,0
DT-0011253,WO-004718,2026-07-17,Morning,M03,Changeover,Tooling change,20.86,0
DT-0011254,WO-004718,2026-07-17,Morning,M03,Microstop,Material jam,5.01,0
DT-0011255,WO-004718,2026-07-17,Morning,M03,Planned,Calibration,1.77,1
DT-0011256,WO-004718,2026-07-17,Morning,M03,Microstop,Material jam,13.77,0
DT-0011257,WO-004719,2026-07-17,Afternoon,M03,Breakdown,Mechanical fault,55.32,0
DT-0011258,WO-004720,2026-07-17,Morning,M04,Changeover,Fixture setup,123.28,0
DT-0011259,WO-004721,2026-07-17,Afternoon,M04,Changeover,Fixture setup,76.75,0
DT-0011260,WO-004721,2026-07-17,Afternoon,M04,Microstop,Torch cleaning,22.34,0
DT-0011261,WO-004722,2026-07-17,Morning,M05,Planned,Preventive maintenance,10.24,1
DT-0011262,WO-004722,2026-07-17,Morning,M05,Changeover,Planned changeover,23.48,1
DT-0011263,WO-004723,2026-07-17,Afternoon,M05,Breakdown,Sensor fault,21.83,0
DT-0011264,WO-004723,2026-07-17,Afternoon,M05,Microstop,Material jam,62.59,0
DT-0011265,WO-004724,2026-07-17,Morning,M06,Planned,Calibration,8.08,1
DT-0011266,WO-004724,2026-07-17,Morning,M06,Changeover,Planned changeover,10.75,1
DT-0011267,WO-004724,2026-07-17,Morning,M06,Process,Parameter adjustment,6.31,0
DT-0011268,WO-004725,2026-07-17,Afternoon,M06,Planned,Preventive maintenance,21.99,1
DT-0011269,WO-004725,2026-07-17,Afternoon,M06,Changeover,Tooling change,7.54,0
DT-0011270,WO-004726,2026-07-20,Morning,M01,Changeover,Tooling change,26.98,0
DT-0011271,WO-004726,2026-07-20,Morning,M01,Breakdown,Mechanical fault,10.37,0
DT-0011272,WO-004727,2026-07-20,Afternoon,M01,Microstop,Material jam,23.29,0
DT-0011273,WO-004727,2026-07-20,Afternoon,M01,Microstop,Vision retry,33.39,0
DT-0011274,WO-004728,2026-07-20,Morning,M02,Material,Material shortage,23.25,0
DT-0011275,WO-004728,2026-07-20,Morning,M02,Microstop,Vision retry,6.97,0
DT-0011276,WO-004728,2026-07-20,Morning,M02,Breakdown,Mechanical fault,3.09,0
DT-0011277,WO-004729,2026-07-20,Afternoon,M02,Material,Material shortage,23.6,0
DT-0011278,WO-004729,2026-07-20,Afternoon,M02,Process,Parameter adjustment,29.31,0
DT-0011279,WO-004730,2026-07-20,Morning,M03,Microstop,Vision retry,21.76,0
DT-0011280,WO-004730,2026-07-20,Morning,M03,Microstop,Material jam,5.98,0
DT-0011281,WO-004731,2026-07-20,Afternoon,M03,Changeover,Planned changeover,21.54,1
DT-0011282,WO-004731,2026-07-20,Afternoon,M03,Planned,Preventive maintenance,27.78,1
DT-0011283,WO-004732,2026-07-20,Morning,M04,Process,Weld parameter adjustment,133.6,0
DT-0011284,WO-004733,2026-07-20,Afternoon,M04,Breakdown,Wire feeder fault,66.79,0
DT-0011285,WO-004733,2026-07-20,Afternoon,M04,Microstop,Torch cleaning,17.6,0
DT-0011286,WO-004733,2026-07-20,Afternoon,M04,Breakdown,Sensor fault,36.39,0
DT-0011287,WO-004733,2026-07-20,Afternoon,M04,Breakdown,Robot recovery,8.62,0
DT-0011288,WO-004734,2026-07-20,Morning,M05,Breakdown,Sensor fault,46.64,0
DT-0011289,WO-004735,2026-07-20,Afternoon,M05,Changeover,Tooling change,53.46,0
DT-0011290,WO-004735,2026-07-20,Afternoon,M05,Breakdown,Mechanical fault,3.09,0
DT-0011291,WO-004736,2026-07-20,Morning,M06,Planned,Calibration,10.75,1
DT-0011292,WO-004736,2026-07-20,Morning,M06,Microstop,Vision retry,16.66,0
DT-0011293,WO-004736,2026-07-20,Morning,M06,Material,Material shortage,2.33,0
DT-0011294,WO-004736,2026-07-20,Morning,M06,Breakdown,Sensor fault,7.71,0
DT-0011295,WO-004737,2026-07-20,Afternoon,M06,Microstop,Material jam,20.24,0
DT-0011296,WO-004737,2026-07-20,Afternoon,M06,Microstop,Vision retry,1.39,0
