check_id,order_id,date,machine_id,product_id,defect_type,defect_count,result
QC-0013201,WO-004401,2026-06-10,M04,P03,Weld porosity,5,FAIL
QC-0013202,WO-004401,2026-06-10,M04,P03,Dimensional,1,FAIL
QC-0013203,WO-004401,2026-06-10,M04,P03,Assembly mismatch,1,FAIL
QC-0013204,WO-004402,2026-06-10,M04,P06,Weld porosity,4,FAIL
QC-0013205,WO-004402,2026-06-10,M04,P06,Dimensional,1,FAIL
QC-0013206,WO-004402,2026-06-10,M04,P06,Surface finish,1,FAIL
QC-0013207,WO-004403,2026-06-10,M05,P04,Material defect,1,FAIL
QC-0013208,WO-004403,2026-06-10,M05,P04,Weld porosity,2,FAIL
QC-0013209,WO-004403,2026-06-10,M05,P04,Cosmetic,2,FAIL
QC-0013210,WO-004404,2026-06-10,M05,P04,Surface finish,3,FAIL
QC-0013211,WO-004404,2026-06-10,M05,P04,Dimensional,2,FAIL
QC-0013212,WO-004404,2026-06-10,M05,P04,Cosmetic,0,PASS
QC-0013213,WO-004405,2026-06-10,M06,P05,Assembly mismatch,5,FAIL
QC-0013214,WO-004405,2026-06-10,M06,P05,Material defect,4,FAIL
QC-0013215,WO-004405,2026-06-10,M06,P05,Cosmetic,1,FAIL
QC-0013216,WO-004406,2026-06-10,M06,P01,Dimensional,3,FAIL
QC-0013217,WO-004406,2026-06-10,M06,P01,Cosmetic,0,PASS
QC-0013218,WO-004406,2026-06-10,M06,P01,Surface finish,1,FAIL
QC-0013219,WO-004407,2026-06-11,M01,P03,Material defect,1,FAIL
QC-0013220,WO-004407,2026-06-11,M01,P03,Assembly mismatch,2,FAIL
QC-0013221,WO-004407,2026-06-11,M01,P03,Cosmetic,1,FAIL
QC-0013222,WO-004408,2026-06-11,M01,P01,Assembly mismatch,3,FAIL
QC-0013223,WO-004408,2026-06-11,M01,P01,Cosmetic,1,FAIL
QC-0013224,WO-004408,2026-06-11,M01,P01,Dimensional,1,FAIL
QC-0013225,WO-004409,2026-06-11,M02,P01,Assembly mismatch,4,FAIL
QC-0013226,WO-004409,2026-06-11,M02,P01,Weld porosity,2,FAIL
QC-0013227,WO-004409,2026-06-11,M02,P01,Material defect,0,PASS
QC-0013228,WO-004410,2026-06-11,M02,P05,Assembly mismatch,5,FAIL
QC-0013229,WO-004410,2026-06-11,M02,P05,Dimensional,1,FAIL
QC-0013230,WO-004410,2026-06-11,M02,P05,Surface finish,1,FAIL
QC-0013231,WO-004411,2026-06-11,M03,P03,Cosmetic,1,FAIL
QC-0013232,WO-004411,2026-06-11,M03,P03,Material defect,1,FAIL
QC-0013233,WO-004411,2026-06-11,M03,P03,Weld porosity,0,PASS
QC-0013234,WO-004412,2026-06-11,M03,P05,Material defect,4,FAIL
QC-0013235,WO-004412,2026-06-11,M03,P05,Assembly mismatch,2,FAIL
QC-0013236,WO-004412,2026-06-11,M03,P05,Dimensional,1,FAIL
QC-0013237,WO-004413,2026-06-11,M04,P04,Weld porosity,1,FAIL
QC-0013238,WO-004413,2026-06-11,M04,P04,Cosmetic,1,FAIL
QC-0013239,WO-004413,2026-06-11,M04,P04,Surface finish,2,FAIL
QC-0013240,WO-004414,2026-06-11,M04,P06,Weld porosity,3,FAIL
QC-0013241,WO-004414,2026-06-11,M04,P06,Cosmetic,2,FAIL
QC-0013242,WO-004414,2026-06-11,M04,P06,Dimensional,2,FAIL
QC-0013243,WO-004415,2026-06-11,M05,P01,Surface finish,4,FAIL
QC-0013244,WO-004415,2026-06-11,M05,P01,Material defect,0,PASS
QC-0013245,WO-004415,2026-06-11,M05,P01,Cosmetic,1,FAIL
QC-0013246,WO-004416,2026-06-11,M05,P04,Dimensional,3,FAIL
QC-0013247,WO-004416,2026-06-11,M05,P04,Cosmetic,1,FAIL
QC-0013248,WO-004416,2026-06-11,M05,P04,Material defect,1,FAIL
QC-0013249,WO-004417,2026-06-11,M06,P06,Weld porosity,4,FAIL
QC-0013250,WO-004417,2026-06-11,M06,P06,Cosmetic,1,FAIL
QC-0013251,WO-004417,2026-06-11,M06,P06,Surface finish,2,FAIL
QC-0013252,WO-004418,2026-06-11,M06,P04,Cosmetic,4,FAIL
QC-0013253,WO-004418,2026-06-11,M06,P04,Surface finish,1,FAIL
QC-0013254,WO-004418,2026-06-11,M06,P04,Assembly mismatch,0,PASS
QC-0013255,WO-004419,2026-06-12,M01,P02,Cosmetic,6,FAIL
QC-0013256,WO-004419,2026-06-12,M01,P02,Assembly mismatch,0,PASS
QC-0013257,WO-004419,2026-06-12,M01,P02,Material defect,0,PASS
QC-0013258,WO-004420,2026-06-12,M01,P01,Cosmetic,6,FAIL
QC-0013259,WO-004420,2026-06-12,M01,P01,Material defect,0,PASS
QC-0013260,WO-004420,2026-06-12,M01,P01,Surface finish,2,FAIL
QC-0013261,WO-004421,2026-06-12,M02,P05,Weld porosity,5,FAIL
QC-0013262,WO-004421,2026-06-12,M02,P05,Cosmetic,4,FAIL
QC-0013263,WO-004421,2026-06-12,M02,P05,Assembly mismatch,0,PASS
QC-0013264,WO-004422,2026-06-12,M02,P02,Cosmetic,2,FAIL
QC-0013265,WO-004422,2026-06-12,M02,P02,Material defect,2,FAIL
QC-0013266,WO-004422,2026-06-12,M02,P02,Surface finish,1,FAIL
QC-0013267,WO-004423,2026-06-12,M03,P01,Cosmetic,1,FAIL
QC-0013268,WO-004423,2026-06-12,M03,P01,Material defect,2,FAIL
QC-0013269,WO-004423,2026-06-12,M03,P01,Weld porosity,3,FAIL
QC-0013270,WO-004424,2026-06-12,M03,P05,Material defect,7,FAIL
QC-0013271,WO-004424,2026-06-12,M03,P05,Cosmetic,3,FAIL
QC-0013272,WO-004424,2026-06-12,M03,P05,Surface finish,0,PASS
QC-0013273,WO-004425,2026-06-12,M04,P06,Weld porosity,3,FAIL
QC-0013274,WO-004425,2026-06-12,M04,P06,Material defect,2,FAIL
QC-0013275,WO-004425,2026-06-12,M04,P06,Assembly mismatch,2,FAIL
QC-0013276,WO-004426,2026-06-12,M04,P06,Weld porosity,2,FAIL
QC-0013277,WO-004426,2026-06-12,M04,P06,Surface finish,4,FAIL
QC-0013278,WO-004426,2026-06-12,M04,P06,Cosmetic,1,FAIL
QC-0013279,WO-004427,2026-06-12,M05,P05,Weld porosity,6,FAIL
QC-0013280,WO-004427,2026-06-12,M05,P05,Assembly mismatch,3,FAIL
QC-0013281,WO-004427,2026-06-12,M05,P05,Cosmetic,1,FAIL
QC-0013282,WO-004428,2026-06-12,M05,P04,Dimensional,2,FAIL
QC-0013283,WO-004428,2026-06-12,M05,P04,Assembly mismatch,1,FAIL
QC-0013284,WO-004428,2026-06-12,M05,P04,Cosmetic,2,FAIL
QC-0013285,WO-004429,2026-06-12,M06,P01,Dimensional,4,FAIL
QC-0013286,WO-004429,2026-06-12,M06,P01,Weld porosity,2,FAIL
QC-0013287,WO-004429,2026-06-12,M06,P01,Cosmetic,0,PASS
QC-0013288,WO-004430,2026-06-12,M06,P06,Assembly mismatch,3,FAIL
QC-0013289,WO-004430,2026-06-12,M06,P06,Dimensional,2,FAIL
QC-0013290,WO-004430,2026-06-12,M06,P06,Material defect,2,FAIL
QC-0013291,WO-004431,2026-06-15,M01,P03,Cosmetic,5,FAIL
QC-0013292,WO-004431,2026-06-15,M01,P03,Assembly mismatch,0,PASS
QC-0013293,WO-004431,2026-06-15,M01,P03,Material defect,3,FAIL
QC-0013294,WO-004432,2026-06-15,M02,P05,Surface finish,8,FAIL
QC-0013295,WO-004432,2026-06-15,M02,P05,Material defect,1,FAIL
QC-0013296,WO-004432,2026-06-15,M02,P05,Dimensional,1,FAIL
QC-0013297,WO-004433,2026-06-15,M02,P02,Dimensional,3,FAIL
QC-0013298,WO-004433,2026-06-15,M02,P02,Surface finish,3,FAIL
QC-0013299,WO-004433,2026-06-15,M02,P02,Assembly mismatch,1,FAIL
QC-0013300,WO-004434,2026-06-15,M03,P05,Material defect,6,FAIL
QC-0013301,WO-004434,2026-06-15,M03,P05,Dimensional,0,PASS
QC-0013302,WO-004434,2026-06-15,M03,P05,Surface finish,2,FAIL
QC-0013303,WO-004435,2026-06-15,M03,P03,Surface finish,7,FAIL
QC-0013304,WO-004435,2026-06-15,M03,P03,Material defect,2,FAIL
QC-0013305,WO-004435,2026-06-15,M03,P03,Cosmetic,1,FAIL
QC-0013306,WO-004436,2026-06-15,M04,P06,Weld porosity,3,FAIL
QC-0013307,WO-004436,2026-06-15,M04,P06,Cosmetic,3,FAIL
QC-0013308,WO-004436,2026-06-15,M04,P06,Surface finish,0,PASS
QC-0013309,WO-004437,2026-06-15,M04,P03,Cosmetic,4,FAIL
QC-0013310,WO-004437,2026-06-15,M04,P03,Material defect,2,FAIL
QC-0013311,WO-004437,2026-06-15,M04,P03,Weld porosity,5,FAIL
QC-0013312,WO-004438,2026-06-15,M05,P05,Weld porosity,3,FAIL
QC-0013313,WO-004438,2026-06-15,M05,P05,Dimensional,3,FAIL
QC-0013314,WO-004438,2026-06-15,M05,P05,Material defect,1,FAIL
QC-0013315,WO-004439,2026-06-15,M05,P06,Weld porosity,3,FAIL
QC-0013316,WO-004439,2026-06-15,M05,P06,Material defect,3,FAIL
QC-0013317,WO-004439,2026-06-15,M05,P06,Surface finish,1,FAIL
QC-0013318,WO-004440,2026-06-15,M06,P06,Assembly mismatch,7,FAIL
QC-0013319,WO-004440,2026-06-15,M06,P06,Dimensional,1,FAIL
QC-0013320,WO-004440,2026-06-15,M06,P06,Weld porosity,0,PASS
QC-0013321,WO-004441,2026-06-15,M06,P04,Surface finish,1,FAIL
QC-0013322,WO-004441,2026-06-15,M06,P04,Weld porosity,1,FAIL
QC-0013323,WO-004441,2026-06-15,M06,P04,Material defect,2,FAIL
QC-0013324,WO-004442,2026-06-16,M01,P03,Surface finish,4,FAIL
QC-0013325,WO-004442,2026-06-16,M01,P03,Assembly mismatch,0,PASS
QC-0013326,WO-004442,2026-06-16,M01,P03,Dimensional,0,PASS
QC-0013327,WO-004443,2026-06-16,M01,P01,Assembly mismatch,3,FAIL
QC-0013328,WO-004443,2026-06-16,M01,P01,Surface finish,1,FAIL
QC-0013329,WO-004443,2026-06-16,M01,P01,Dimensional,2,FAIL
QC-0013330,WO-004444,2026-06-16,M02,P05,Dimensional,8,FAIL
QC-0013331,WO-004444,2026-06-16,M02,P05,Weld porosity,2,FAIL
QC-0013332,WO-004444,2026-06-16,M02,P05,Surface finish,1,FAIL
QC-0013333,WO-004445,2026-06-16,M02,P02,Assembly mismatch,3,FAIL
QC-0013334,WO-004445,2026-06-16,M02,P02,Weld porosity,2,FAIL
QC-0013335,WO-004445,2026-06-16,M02,P02,Cosmetic,0,PASS
QC-0013336,WO-004446,2026-06-16,M03,P03,Material defect,5,FAIL
QC-0013337,WO-004446,2026-06-16,M03,P03,Assembly mismatch,2,FAIL
QC-0013338,WO-004446,2026-06-16,M03,P03,Weld porosity,0,PASS
QC-0013339,WO-004447,2026-06-16,M03,P01,Material defect,4,FAIL
QC-0013340,WO-004447,2026-06-16,M03,P01,Cosmetic,2,FAIL
QC-0013341,WO-004447,2026-06-16,M03,P01,Dimensional,0,PASS
QC-0013342,WO-004448,2026-06-16,M04,P04,Weld porosity,2,FAIL
QC-0013343,WO-004448,2026-06-16,M04,P04,Material defect,1,FAIL
QC-0013344,WO-004448,2026-06-16,M04,P04,Assembly mismatch,1,FAIL
QC-0013345,WO-004449,2026-06-16,M04,P06,Weld porosity,4,FAIL
QC-0013346,WO-004449,2026-06-16,M04,P06,Dimensional,1,FAIL
QC-0013347,WO-004449,2026-06-16,M04,P06,Assembly mismatch,1,FAIL
QC-0013348,WO-004450,2026-06-16,M05,P06,Assembly mismatch,5,FAIL
QC-0013349,WO-004450,2026-06-16,M05,P06,Surface finish,3,FAIL
QC-0013350,WO-004450,2026-06-16,M05,P06,Dimensional,0,PASS
QC-0013351,WO-004451,2026-06-16,M05,P01,Cosmetic,4,FAIL
QC-0013352,WO-004451,2026-06-16,M05,P01,Surface finish,1,FAIL
QC-0013353,WO-004451,2026-06-16,M05,P01,Dimensional,1,FAIL
QC-0013354,WO-004452,2026-06-16,M06,P01,Weld porosity,5,FAIL
QC-0013355,WO-004452,2026-06-16,M06,P01,Dimensional,1,FAIL
QC-0013356,WO-004452,2026-06-16,M06,P01,Cosmetic,0,PASS
QC-0013357,WO-004453,2026-06-16,M06,P05,Cosmetic,5,FAIL
QC-0013358,WO-004453,2026-06-16,M06,P05,Weld porosity,6,FAIL
QC-0013359,WO-004453,2026-06-16,M06,P05,Dimensional,2,FAIL
QC-0013360,WO-004454,2026-06-17,M01,P01,Material defect,2,FAIL
QC-0013361,WO-004454,2026-06-17,M01,P01,Surface finish,3,FAIL
QC-0013362,WO-004454,2026-06-17,M01,P01,Assembly mismatch,1,FAIL
QC-0013363,WO-004455,2026-06-17,M01,P01,Cosmetic,3,FAIL
QC-0013364,WO-004455,2026-06-17,M01,P01,Weld porosity,4,FAIL
QC-0013365,WO-004455,2026-06-17,M01,P01,Dimensional,1,FAIL
QC-0013366,WO-004456,2026-06-17,M02,P01,Weld porosity,5,FAIL
QC-0013367,WO-004456,2026-06-17,M02,P01,Cosmetic,1,FAIL
QC-0013368,WO-004456,2026-06-17,M02,P01,Material defect,1,FAIL
QC-0013369,WO-004457,2026-06-17,M02,P05,Cosmetic,7,FAIL
QC-0013370,WO-004457,2026-06-17,M02,P05,Dimensional,1,FAIL
QC-0013371,WO-004457,2026-06-17,M02,P05,Weld porosity,2,FAIL
QC-0013372,WO-004458,2026-06-17,M03,P03,Assembly mismatch,2,FAIL
QC-0013373,WO-004458,2026-06-17,M03,P03,Dimensional,1,FAIL
QC-0013374,WO-004458,2026-06-17,M03,P03,Material defect,0,PASS
QC-0013375,WO-004459,2026-06-17,M03,P01,Surface finish,3,FAIL
QC-0013376,WO-004459,2026-06-17,M03,P01,Weld porosity,2,FAIL
QC-0013377,WO-004459,2026-06-17,M03,P01,Assembly mismatch,2,FAIL
QC-0013378,WO-004460,2026-06-17,M04,P04,Weld porosity,4,FAIL
QC-0013379,WO-004460,2026-06-17,M04,P04,Cosmetic,0,PASS
QC-0013380,WO-004460,2026-06-17,M04,P04,Surface finish,0,PASS
QC-0013381,WO-004461,2026-06-17,M04,P03,Weld porosity,6,FAIL
QC-0013382,WO-004461,2026-06-17,M04,P03,Dimensional,1,FAIL
QC-0013383,WO-004461,2026-06-17,M04,P03,Material defect,0,PASS
QC-0013384,WO-004462,2026-06-17,M05,P05,Dimensional,6,FAIL
QC-0013385,WO-004462,2026-06-17,M05,P05,Cosmetic,3,FAIL
QC-0013386,WO-004462,2026-06-17,M05,P05,Weld porosity,1,FAIL
QC-0013387,WO-004463,2026-06-17,M05,P01,Weld porosity,4,FAIL
QC-0013388,WO-004463,2026-06-17,M05,P01,Surface finish,0,PASS
QC-0013389,WO-004463,2026-06-17,M05,P01,Material defect,2,FAIL
QC-0013390,WO-004464,2026-06-17,M06,P05,Weld porosity,6,FAIL
QC-0013391,WO-004464,2026-06-17,M06,P05,Surface finish,3,FAIL
QC-0013392,WO-004464,2026-06-17,M06,P05,Assembly mismatch,1,FAIL
QC-0013393,WO-004465,2026-06-17,M06,P01,Assembly mismatch,4,FAIL
QC-0013394,WO-004465,2026-06-17,M06,P01,Dimensional,1,FAIL
QC-0013395,WO-004465,2026-06-17,M06,P01,Surface finish,0,PASS
QC-0013396,WO-004466,2026-06-18,M01,P01,Material defect,2,FAIL
QC-0013397,WO-004466,2026-06-18,M01,P01,Weld porosity,1,FAIL
QC-0013398,WO-004466,2026-06-18,M01,P01,Cosmetic,1,FAIL
QC-0013399,WO-004467,2026-06-18,M01,P01,Weld porosity,5,FAIL
QC-0013400,WO-004467,2026-06-18,M01,P01,Material defect,0,PASS
QC-0013401,WO-004467,2026-06-18,M01,P01,Dimensional,2,FAIL
QC-0013402,WO-004468,2026-06-18,M02,P05,Cosmetic,4,FAIL
QC-0013403,WO-004468,2026-06-18,M02,P05,Dimensional,3,FAIL
QC-0013404,WO-004468,2026-06-18,M02,P05,Weld porosity,2,FAIL
QC-0013405,WO-004469,2026-06-18,M02,P01,Cosmetic,0,PASS
QC-0013406,WO-004469,2026-06-18,M02,P01,Surface finish,3,FAIL
QC-0013407,WO-004469,2026-06-18,M02,P01,Material defect,1,FAIL
QC-0013408,WO-004470,2026-06-18,M03,P05,Dimensional,7,FAIL
QC-0013409,WO-004470,2026-06-18,M03,P05,Cosmetic,2,FAIL
QC-0013410,WO-004470,2026-06-18,M03,P05,Surface finish,3,FAIL
QC-0013411,WO-004471,2026-06-18,M03,P01,Surface finish,2,FAIL
QC-0013412,WO-004471,2026-06-18,M03,P01,Material defect,2,FAIL
QC-0013413,WO-004471,2026-06-18,M03,P01,Assembly mismatch,2,FAIL
QC-0013414,WO-004472,2026-06-18,M04,P03,Weld porosity,3,FAIL
QC-0013415,WO-004472,2026-06-18,M04,P03,Surface finish,1,FAIL
QC-0013416,WO-004472,2026-06-18,M04,P03,Dimensional,1,FAIL
QC-0013417,WO-004473,2026-06-18,M04,P04,Weld porosity,1,FAIL
QC-0013418,WO-004473,2026-06-18,M04,P04,Material defect,3,FAIL
QC-0013419,WO-004473,2026-06-18,M04,P04,Cosmetic,1,FAIL
QC-0013420,WO-004474,2026-06-18,M05,P01,Cosmetic,1,FAIL
QC-0013421,WO-004474,2026-06-18,M05,P01,Weld porosity,1,FAIL
QC-0013422,WO-004474,2026-06-18,M05,P01,Surface finish,1,FAIL
QC-0013423,WO-004475,2026-06-18,M05,P05,Assembly mismatch,5,FAIL
QC-0013424,WO-004475,2026-06-18,M05,P05,Weld porosity,1,FAIL
QC-0013425,WO-004475,2026-06-18,M05,P05,Cosmetic,2,FAIL
QC-0013426,WO-004476,2026-06-18,M06,P05,Surface finish,8,FAIL
QC-0013427,WO-004476,2026-06-18,M06,P05,Material defect,1,FAIL
QC-0013428,WO-004476,2026-06-18,M06,P05,Assembly mismatch,5,FAIL
QC-0013429,WO-004477,2026-06-18,M06,P06,Material defect,4,FAIL
QC-0013430,WO-004477,2026-06-18,M06,P06,Cosmetic,1,FAIL
QC-0013431,WO-004477,2026-06-18,M06,P06,Surface finish,2,FAIL
QC-0013432,WO-004478,2026-06-19,M01,P02,Dimensional,6,FAIL
QC-0013433,WO-004478,2026-06-19,M01,P02,Weld porosity,0,PASS
QC-0013434,WO-004478,2026-06-19,M01,P02,Surface finish,0,PASS
QC-0013435,WO-004479,2026-06-19,M01,P02,Material defect,3,FAIL
QC-0013436,WO-004479,2026-06-19,M01,P02,Surface finish,3,FAIL
QC-0013437,WO-004479,2026-06-19,M01,P02,Weld porosity,2,FAIL
QC-0013438,WO-004480,2026-06-19,M02,P05,Cosmetic,7,FAIL
QC-0013439,WO-004480,2026-06-19,M02,P05,Assembly mismatch,3,FAIL
QC-0013440,WO-004480,2026-06-19,M02,P05,Surface finish,1,FAIL
QC-0013441,WO-004481,2026-06-19,M02,P02,Material defect,3,FAIL
QC-0013442,WO-004481,2026-06-19,M02,P02,Assembly mismatch,0,PASS
QC-0013443,WO-004481,2026-06-19,M02,P02,Dimensional,0,PASS
QC-0013444,WO-004482,2026-06-19,M03,P01,Dimensional,4,FAIL
QC-0013445,WO-004482,2026-06-19,M03,P01,Assembly mismatch,1,FAIL
QC-0013446,WO-004482,2026-06-19,M03,P01,Surface finish,0,PASS
QC-0013447,WO-004483,2026-06-19,M03,P01,Cosmetic,3,FAIL
QC-0013448,WO-004483,2026-06-19,M03,P01,Assembly mismatch,1,FAIL
QC-0013449,WO-004483,2026-06-19,M03,P01,Material defect,0,PASS
QC-0013450,WO-004484,2026-06-19,M04,P06,Dimensional,4,FAIL
QC-0013451,WO-004484,2026-06-19,M04,P06,Weld porosity,0,PASS
QC-0013452,WO-004484,2026-06-19,M04,P06,Surface finish,2,FAIL
QC-0013453,WO-004485,2026-06-19,M04,P04,Dimensional,4,FAIL
QC-0013454,WO-004485,2026-06-19,M04,P04,Weld porosity,1,FAIL
QC-0013455,WO-004485,2026-06-19,M04,P04,Assembly mismatch,0,PASS
QC-0013456,WO-004486,2026-06-19,M05,P06,Weld porosity,4,FAIL
QC-0013457,WO-004486,2026-06-19,M05,P06,Cosmetic,2,FAIL
QC-0013458,WO-004486,2026-06-19,M05,P06,Material defect,1,FAIL
QC-0013459,WO-004487,2026-06-19,M05,P04,Dimensional,3,FAIL
QC-0013460,WO-004487,2026-06-19,M05,P04,Cosmetic,2,FAIL
QC-0013461,WO-004487,2026-06-19,M05,P04,Surface finish,0,PASS
QC-0013462,WO-004488,2026-06-19,M06,P06,Dimensional,4,FAIL
QC-0013463,WO-004488,2026-06-19,M06,P06,Assembly mismatch,3,FAIL
QC-0013464,WO-004488,2026-06-19,M06,P06,Weld porosity,1,FAIL
QC-0013465,WO-004489,2026-06-22,M01,P02,Cosmetic,6,FAIL
QC-0013466,WO-004489,2026-06-22,M01,P02,Weld porosity,0,PASS
QC-0013467,WO-004489,2026-06-22,M01,P02,Dimensional,0,PASS
QC-0013468,WO-004490,2026-06-22,M01,P03,Assembly mismatch,5,FAIL
QC-0013469,WO-004490,2026-06-22,M01,P03,Weld porosity,5,FAIL
QC-0013470,WO-004490,2026-06-22,M01,P03,Surface finish,0,PASS
QC-0013471,WO-004491,2026-06-22,M02,P05,Assembly mismatch,8,FAIL
QC-0013472,WO-004491,2026-06-22,M02,P05,Cosmetic,2,FAIL
QC-0013473,WO-004491,2026-06-22,M02,P05,Weld porosity,1,FAIL
QC-0013474,WO-004492,2026-06-22,M02,P05,Dimensional,3,FAIL
QC-0013475,WO-004492,2026-06-22,M02,P05,Weld porosity,2,FAIL
QC-0013476,WO-004492,2026-06-22,M02,P05,Assembly mismatch,1,FAIL
QC-0013477,WO-004493,2026-06-22,M03,P01,Weld porosity,5,FAIL
QC-0013478,WO-004493,2026-06-22,M03,P01,Material defect,0,PASS
QC-0013479,WO-004493,2026-06-22,M03,P01,Cosmetic,0,PASS
QC-0013480,WO-004494,2026-06-22,M03,P05,Weld porosity,6,FAIL
QC-0013481,WO-004494,2026-06-22,M03,P05,Material defect,4,FAIL
QC-0013482,WO-004494,2026-06-22,M03,P05,Cosmetic,1,FAIL
QC-0013483,WO-004495,2026-06-22,M04,P06,Weld porosity,4,FAIL
QC-0013484,WO-004495,2026-06-22,M04,P06,Cosmetic,1,FAIL
QC-0013485,WO-004495,2026-06-22,M04,P06,Assembly mismatch,1,FAIL
QC-0013486,WO-004496,2026-06-22,M04,P06,Weld porosity,3,FAIL
QC-0013487,WO-004496,2026-06-22,M04,P06,Material defect,2,FAIL
QC-0013488,WO-004496,2026-06-22,M04,P06,Assembly mismatch,1,FAIL
QC-0013489,WO-004497,2026-06-22,M05,P04,Cosmetic,5,FAIL
QC-0013490,WO-004497,2026-06-22,M05,P04,Assembly mismatch,0,PASS
QC-0013491,WO-004497,2026-06-22,M05,P04,Surface finish,1,FAIL
QC-0013492,WO-004498,2026-06-22,M05,P04,Cosmetic,2,FAIL
QC-0013493,WO-004498,2026-06-22,M05,P04,Surface finish,2,FAIL
QC-0013494,WO-004498,2026-06-22,M05,P04,Weld porosity,0,PASS
QC-0013495,WO-004499,2026-06-22,M06,P04,Dimensional,4,FAIL
QC-0013496,WO-004499,2026-06-22,M06,P04,Weld porosity,1,FAIL
QC-0013497,WO-004499,2026-06-22,M06,P04,Surface finish,0,PASS
QC-0013498,WO-004500,2026-06-22,M06,P06,Material defect,3,FAIL
QC-0013499,WO-004500,2026-06-22,M06,P06,Dimensional,3,FAIL
QC-0013500,WO-004500,2026-06-22,M06,P06,Assembly mismatch,3,FAIL
QC-0013501,WO-004501,2026-06-23,M01,P03,Dimensional,7,FAIL
QC-0013502,WO-004501,2026-06-23,M01,P03,Assembly mismatch,2,FAIL
QC-0013503,WO-004501,2026-06-23,M01,P03,Surface finish,0,PASS
QC-0013504,WO-004502,2026-06-23,M01,P01,Material defect,3,FAIL
QC-0013505,WO-004502,2026-06-23,M01,P01,Weld porosity,1,FAIL
QC-0013506,WO-004502,2026-06-23,M01,P01,Cosmetic,1,FAIL
QC-0013507,WO-004503,2026-06-23,M02,P01,Weld porosity,3,FAIL
QC-0013508,WO-004503,2026-06-23,M02,P01,Dimensional,2,FAIL
QC-0013509,WO-004503,2026-06-23,M02,P01,Material defect,2,FAIL
QC-0013510,WO-004504,2026-06-23,M02,P02,Surface finish,4,FAIL
QC-0013511,WO-004504,2026-06-23,M02,P02,Dimensional,0,PASS
QC-0013512,WO-004504,2026-06-23,M02,P02,Assembly mismatch,2,FAIL
QC-0013513,WO-004505,2026-06-23,M03,P01,Dimensional,5,FAIL
QC-0013514,WO-004505,2026-06-23,M03,P01,Material defect,1,FAIL
QC-0013515,WO-004505,2026-06-23,M03,P01,Surface finish,0,PASS
QC-0013516,WO-004506,2026-06-23,M03,P03,Material defect,2,FAIL
QC-0013517,WO-004506,2026-06-23,M03,P03,Assembly mismatch,3,FAIL
QC-0013518,WO-004506,2026-06-23,M03,P03,Weld porosity,1,FAIL
QC-0013519,WO-004507,2026-06-23,M04,P06,Material defect,4,FAIL
QC-0013520,WO-004507,2026-06-23,M04,P06,Weld porosity,3,FAIL
QC-0013521,WO-004507,2026-06-23,M04,P06,Dimensional,0,PASS
QC-0013522,WO-004508,2026-06-23,M04,P06,Weld porosity,7,FAIL
QC-0013523,WO-004508,2026-06-23,M04,P06,Surface finish,0,PASS
QC-0013524,WO-004508,2026-06-23,M04,P06,Cosmetic,0,PASS
QC-0013525,WO-004509,2026-06-23,M05,P06,Cosmetic,1,FAIL
QC-0013526,WO-004509,2026-06-23,M05,P06,Surface finish,5,FAIL
QC-0013527,WO-004509,2026-06-23,M05,P06,Dimensional,2,FAIL
QC-0013528,WO-004510,2026-06-23,M05,P04,Assembly mismatch,2,FAIL
QC-0013529,WO-004510,2026-06-23,M05,P04,Cosmetic,1,FAIL
QC-0013530,WO-004510,2026-06-23,M05,P04,Weld porosity,0,PASS
QC-0013531,WO-004511,2026-06-23,M06,P01,Surface finish,5,FAIL
QC-0013532,WO-004511,2026-06-23,M06,P01,Weld porosity,0,PASS
QC-0013533,WO-004511,2026-06-23,M06,P01,Cosmetic,0,PASS
QC-0013534,WO-004512,2026-06-23,M06,P04,Dimensional,3,FAIL
QC-0013535,WO-004512,2026-06-23,M06,P04,Cosmetic,1,FAIL
QC-0013536,WO-004512,2026-06-23,M06,P04,Assembly mismatch,1,FAIL
QC-0013537,WO-004513,2026-06-24,M01,P03,Weld porosity,3,FAIL
QC-0013538,WO-004513,2026-06-24,M01,P03,Dimensional,2,FAIL
QC-0013539,WO-004513,2026-06-24,M01,P03,Cosmetic,0,PASS
QC-0013540,WO-004514,2026-06-24,M01,P02,Weld porosity,2,FAIL
QC-0013541,WO-004514,2026-06-24,M01,P02,Dimensional,3,FAIL
QC-0013542,WO-004514,2026-06-24,M01,P02,Surface finish,1,FAIL
QC-0013543,WO-004515,2026-06-24,M02,P02,Weld porosity,1,FAIL
QC-0013544,WO-004515,2026-06-24,M02,P02,Dimensional,1,FAIL
QC-0013545,WO-004515,2026-06-24,M02,P02,Assembly mismatch,3,FAIL
QC-0013546,WO-004516,2026-06-24,M02,P02,Weld porosity,2,FAIL
QC-0013547,WO-004516,2026-06-24,M02,P02,Dimensional,2,FAIL
QC-0013548,WO-004516,2026-06-24,M02,P02,Material defect,3,FAIL
QC-0013549,WO-004517,2026-06-24,M03,P01,Assembly mismatch,4,FAIL
QC-0013550,WO-004517,2026-06-24,M03,P01,Cosmetic,2,FAIL
QC-0013551,WO-004517,2026-06-24,M03,P01,Weld porosity,0,PASS
QC-0013552,WO-004518,2026-06-24,M03,P01,Assembly mismatch,2,FAIL
QC-0013553,WO-004518,2026-06-24,M03,P01,Cosmetic,1,FAIL
